-6,-4,8,3,3,-16,4,2,-46,-23,-4,2,-8,-11,-1,4,-39,6,-51,-7,-5,15,-7,8,2,-4,-2,-15,7,6,8,-11,8,-9,-1,-8,-7,-4,-9,1,1,4,-1,-4,1,-8,-3,-4,7,-18,-13,-10,-3,2,-21,7,4,32,-13,-41,5,-8,2,0
-6,-2,0,6,3,-18,6,-8,5,-20,2,0,-4,45,-16,-2,7,2,30,1,8,-12,-16,-5,13,-9,2,1,-1,-5,6,-27,2,3,-5,7,-3,1,11,1,-8,6,2,-5,5,-8,-8,6,2,-14,-18,7,4,-7,4,5,-1,11,-22,-3,-2,2,3,-22
1,1,-4,-5,-7,-7,8,-7,3,-1,-1,2,8,-5,-1,-5,-4,2,-19,-8,-3,-25,0,9,9,0,-5,5,-2,5,2,-13,1,-2,-2,5,-3,3,-1,2,-8,-4,-4,-6,3,0,-2,1,3,-10,12,-1,3,4,-7,7,-1,-115,3,-1,-2,-4,8,7
-3,-7,4,-7,-7,-9,-1,-2,2,-13,-7,2,0,-6,-41,-2,-3,-5,-57,-4,2,-31,-4,2,34,-4,-2,22,-2,-4,8,-15,-1,-5,-1,6,-1,5,-1,-7,-9,7,4,3,3,-8,-4,1,4,-8,17,-3,6,3,-31,-2,-2,-7,3,-22,7,6,8,9
-4,0,5,-6,7,-29,-1,7,19,-65,-3,6,-8,-21,-23,8,4,5,-5,-7,4,-2,2,2,-20,-4,-6,14,2,1,6,-7,5,-8,-5,0,-3,4,-17,-10,-5,-2,-7,2,-3,-5,7,8,-4,-27,-17,-7,-7,3,7,6,-1,-9,0,10,8,4,-6,-6
-3,6,5,-3,-4,-30,3,2,37,-51,4,11,-1,-22,-45,-7,3,-1,15,-5,22,17,4,-2,-91,-1,-5,21,-4,-3,-3,-16,12,-20,-4,2,-6,0,-12,17,20,3,-7,7,-2,0,5,1,4,-17,-25,-18,2,-2,21,1,12,-10,-31,14,-8,6,0,6
3,6,1,-6,6,38,-4,4,-35,42,-5,-18,4,22,46,-2,-25,4,-26,-6,-16,11,-5,-19,-72,27,-6,-2,5,5,5,11,-16,14,9,-2,4,2,18,-15,-30,3,7,1,2,5,-23,0,1,32,-48,17,-4,6,-7,-5,-15,-8,25,-11,-6,7,-5,26
-5,-2,1,8,-5,-3,-2,-1,1,3,5,-5,-7,3,5,6,1,-4,42,2,-3,15,0,-13,7,2,0,4,4,7,-1,-9,-6,6,-5,-1,4,1,16,10,-4,3,-6,5,-3,3,-12,-6,-5,0,9,0,-1,4,-12,-2,-4,1,-1,6,1,0,-2,-7
5,1,0,6,0,8,3,1,-26,5,-7,-9,8,10,19,2,-13,-5,-14,7,-5,0,-7,-4,-41,-1,7,-2,-5,0,-8,14,-8,7,1,-5,-7,-2,5,-8,-28,-8,1,-1,5,8,-5,2,5,-68,-24,10,8,8,-12,-2,-9,-7,10,-12,5,-2,5,3
-2,7,3,3,6,26,2,-2,-40,26,-5,-15,2,15,35,1,-16,-4,-19,0,-11,8,-7,-17,-46,22,3,4,6,-6,3,10,-11,15,8,0,-4,0,17,-10,-21,6,-4,5,1,1,-19,2,5,10,-44,13,7,-2,-2,-5,-11,8,15,-8,6,4,7,20
-2,-1,1,-6,4,8,-5,4,-13,7,4,-13,-5,8,19,5,-11,-4,-21,-6,-11,-14,-3,-13,-85,8,-2,1,-5,-5,-7,0,-9,9,-12,4,2,4,3,-13,-36,-2,-5,7,1,2,-8,6,1,-127,-30,4,-4,0,-6,-5,-15,-110,-58,-9,-4,0,-3,1
6,-5,3,-1,4,-14,6,1,22,-16,2,8,-3,-15,-10,-8,-2,1,-82,-8,12,17,-4,15,20,3,-3,1,-5,-4,3,-12,5,-8,-15,-1,-2,5,-11,5,4,-1,-1,5,6,4,12,-4,8,-12,-23,-9,0,-7,5,0,4,15,-10,-4,-7,5,8,8
3,-6,-5,6,6,-14,2,8,-3,-27,0,-5,-1,-2,-11,3,1,2,34,7,18,3,2,-16,4,-16,4,3,-5,0,2,-11,2,-6,-7,6,4,2,-4,-3,22,-4,5,2,-7,-6,14,-5,-1,-51,-8,-11,5,-1,9,7,4,-75,-53,0,-5,-6,-3,-3
3,1,-2,-5,-1,-4,5,3,0,-18,3,-1,2,-5,-63,3,-2,3,-60,-5,-7,-125,-3,2,18,0,-5,14,4,4,6,-10,6,-6,-8,-2,6,1,-5,-19,1,-7,-4,-5,-5,0,8,-1,3,-7,-23,-6,3,-1,-2,-1,0,-5,-9,0,-1,0,1,4
