2,-8,2,-8,5,-16,-48,4,-7,-2,0,4,-5,6,-1,-4,-127,-67,-5,-43,-5,2,-1,-6,4,-84,8,1,-126,8,-6,3,7,-7,8,2,4,-3,-7,0,-2,5,-3,0,-14,-25,9,-10,-26,9,7,6,7,2,-4,2,-22,-2,5,2,-1,17,12,25
-1,-3,-13,4,1,-5,-13,-5,6,-6,4,-10,3,2,-5,1,17,5,5,-15,5,1,-5,4,-4,9,3,-15,4,-47,5,-4,5,-2,-3,-8,3,-8,1,5,12,2,0,3,13,14,18,-4,14,-7,4,-5,1,1,8,-3,28,6,6,6,-4,-3,7,15
7,6,-2,4,11,6,-5,-8,-5,-3,-16,-7,1,2,-5,-5,6,-24,-7,-9,-3,-3,3,6,7,-6,4,-1,11,-13,6,-4,0,5,6,7,0,3,5,5,17,5,6,5,12,13,-14,-18,15,-14,4,-23,2,-7,-7,-3,22,2,-3,-26,6,6,-10,10
-7,-1,0,3,-12,-13,25,-15,-5,-4,-3,-8,3,2,1,-7,-23,1,-7,-8,8,3,2,4,1,-63,-2,1,-3,15,6,4,1,6,-4,2,7,-73,-5,5,-22,7,-6,-5,-29,-71,-4,-122,-63,18,3,-29,6,7,2,-3,-37,7,-7,-57,-15,8,-15,17
-2,2,3,-3,-23,-49,12,10,-3,-1,-6,-13,-6,-8,5,-1,0,-22,3,15,0,-7,8,6,-8,2,-3,-21,7,-97,-7,4,8,-2,1,-2,-3,24,5,-1,-51,1,-3,-5,-54,-53,10,-33,-42,8,2,-2,-1,-5,5,-3,-36,-3,-7,-4,-6,0,-10,-41
3,-4,5,7,-7,-13,-26,6,-1,-5,4,1,6,6,3,-3,-13,-5,0,12,-6,2,-1,0,8,-7,-2,-34,-6,26,-5,-6,-2,-1,3,-5,-7,-11,8,-4,-11,-1,-2,0,-15,-27,-7,-47,-39,-11,-6,-36,-6,3,1,-8,-27,-4,0,-48,-5,18,-21,11
-1,0,0,4,-4,-2,-4,5,7,-5,-6,0,-8,-3,3,6,1,-3,-1,0,3,7,-7,0,-3,-5,-2,-7,-6,1,5,-3,5,2,4,6,4,-4,1,4,2,-7,0,-3,1,-6,-2,-1,-6,-5,0,-1,5,-6,-5,3,-6,-8,-3,-4,4,2,-5,-3
-5,-6,7,-6,-4,-10,8,-9,-8,-5,1,0,2,-2,-2,-4,12,13,-3,-5,3,-5,-2,-7,-2,3,-1,-51,16,-14,8,-4,3,4,-1,8,-5,7,5,-2,-15,-2,-3,6,-9,-38,-21,2,-56,-34,-4,-6,3,3,5,-2,-39,7,6,-21,-27,4,-13,-51
-6,2,8,1,-97,-18,-18,1,-2,2,-1,7,3,-1,2,8,-5,-18,0,8,8,5,8,3,3,-9,6,-3,-5,-25,1,-2,0,1,-3,2,8,8,4,8,-22,-2,4,-2,6,1,-2,-18,7,3,-2,-6,5,-6,6,8,1,4,5,-7,-9,5,4,-35
-8,4,8,5,-1,0,-4,-25,-2,-6,-6,-14,1,4,6,6,-21,0,5,-24,0,1,5,4,-4,18,3,-12,-7,9,5,4,-3,6,0,4,-4,-12,0,-1,-127,2,-4,4,-127,-60,4,-45,5,4,-1,-12,-6,-6,5,-6,-13,1,2,-3,-16,-13,-4,0
-6,1,-22,1,-3,-3,-14,-15,-2,-4,-14,-11,4,-6,-7,6,6,-11,-4,-6,-3,1,6,-2,-5,-27,8,-23,-9,8,-6,3,2,-8,-6,4,2,-25,-5,-7,-22,-6,1,-4,-22,-4,1,-23,-10,-19,7,-6,-2,5,1,-4,-79,4,-5,-6,-10,-6,-2,-27
-6,0,-9,1,2,8,30,-9,-8,6,-4,-17,-7,4,0,2,-12,17,-2,-25,-8,3,-5,0,7,-3,1,-19,-1,-12,-3,-4,6,2,3,6,-4,6,5,1,8,0,6,-4,0,16,-6,1,9,-15,7,0,-5,4,0,5,-22,0,5,4,-13,-8,-3,14
0,-1,5,8,8,-3,13,-1,-1,-3,-1,9,4,8,-4,2,-7,-7,2,19,-7,-2,6,5,-1,21,7,8,-16,-2,4,8,-2,0,-1,-6,4,-10,-6,-7,12,8,-1,-6,-5,-17,-18,-3,-3,-3,2,26,-7,-7,-6,-8,-12,-2,5,-14,-7,-8,-6,-25
